('Huge', 'Хьюдж', 'D', 2022, null, 'ff24349b-9ed2-4e80-a782-b82abcbd2853')
('Mage', 'Маге', 'C', 2024, null, 'ff24349b-9ed2-4e80-a782-b82abcbd2853')
('Mengshi M-Hero 800', 'Менгши М-Хиро 800', 'J', 2024, null, 'ff24349b-9ed2-4e80-a782-b82abcbd2853')
('Mengshi M-Hero 917', 'Менгши М-Хиро 917', 'J', 2023, null, 'ff24349b-9ed2-4e80-a782-b82abcbd2853')
('MPV', 'мпв', 'M', 2007, 2009, 'ff24349b-9ed2-4e80-a782-b82abcbd2853')
('Nammi 01', 'Намми 01', 'B', 2024, null, 'ff24349b-9ed2-4e80-a782-b82abcbd2853')
('Nammi 06', 'Намми 06', 'B', 2025, null, 'ff24349b-9ed2-4e80-a782-b82abcbd2853')
('Nano EX1', 'Нано Е-икс1', 'A', 2020, null, 'ff24349b-9ed2-4e80-a782-b82abcbd2853')
('Oting', 'Отинг', 'J', 2007, 2013, 'ff24349b-9ed2-4e80-a782-b82abcbd2853')
('Paladin', 'Паладин', 'J', 2023, null, 'ff24349b-9ed2-4e80-a782-b82abcbd2853')
('Rich', 'Рич', 'J', 2007, null, 'ff24349b-9ed2-4e80-a782-b82abcbd2853')
('Rich 7', 'Рич 7', 'J', 2022, null, 'ff24349b-9ed2-4e80-a782-b82abcbd2853')
('S30', 'С30', 'C', 2013, 2017, 'ff24349b-9ed2-4e80-a782-b82abcbd2853')
('Shine', 'Шайн', 'C', 2019, null, 'ff24349b-9ed2-4e80-a782-b82abcbd2853')
('Shine GS', 'Шайн ГС', 'C', 2024, null, 'ff24349b-9ed2-4e80-a782-b82abcbd2853')
('Shine Max', 'Шайн Макс', 'D', 2023, null, 'ff24349b-9ed2-4e80-a782-b82abcbd2853')
('Sky EV01', 'Скай ЕВ01', 'D', 2023, null, 'ff24349b-9ed2-4e80-a782-b82abcbd2853')
('Z9', 'З9', 'J', 2025, null, 'ff24349b-9ed2-4e80-a782-b82abcbd2853')
('Assol', 'Ассоль', 'B', 1998, 2002, 'fa9d87d5-d093-4cfb-815c-964b994e0936')
('Kondor', 'Кондор', 'D', 1998, 2002, 'fa9d87d5-d093-4cfb-815c-964b994e0936')
('Orion', 'Орион', 'C', 1998, 2002, 'fa9d87d5-d093-4cfb-815c-964b994e0936')
('Orion M', 'Орион М', 'M', 1999, 2002, 'fa9d87d5-d093-4cfb-815c-964b994e0936')
('D8', 'д8', 'S', 2001, 2007, '0d4eca73-1b5c-41c0-8522-7d48a83a0209')
('D8 Cosworth', 'д8 косворт', 'S', 1994, 1998, '0d4eca73-1b5c-41c0-8522-7d48a83a0209')
('D8 GT', 'Д8 ГТ', 'S', 2007, 2012, '0d4eca73-1b5c-41c0-8522-7d48a83a0209')
('D8 GTO', 'д8 гто', 'S', 2013, null, '0d4eca73-1b5c-41c0-8522-7d48a83a0209')
('D8 Zetec', 'д8 зетек', 'S', 1993, 1998, '0d4eca73-1b5c-41c0-8522-7d48a83a0209')
('F22', 'Ф22', 'S', 2022, null, '0d4eca73-1b5c-41c0-8522-7d48a83a0209')
('6.0', 'Шесть Ноль', 'C', 2022, null, 'f22cca5d-2663-4b26-979a-7781f0396c89')
('3', '3', 'B', 2015, 2019, 'c7091714-b093-41e2-880b-d5597c96dfc0')
('3 Crossback', '3 Кроссбэк', 'B', 2018, 2022, 'c7091714-b093-41e2-880b-d5597c96dfc0')
('4', '4', 'C', 2015, null, 'c7091714-b093-41e2-880b-d5597c96dfc0')
('5', '5', 'D', 2015, 2018, 'c7091714-b093-41e2-880b-d5597c96dfc0')
('7 Crossback', '7 Кроссбэк', 'C', 2017, null, 'c7091714-b093-41e2-880b-d5597c96dfc0')
('9', '9', 'E', 2020, null, 'c7091714-b093-41e2-880b-d5597c96dfc0')
('No8', 'Н8', 'D', 2025, null, 'c7091714-b093-41e2-880b-d5597c96dfc0')
('H3', 'Х3', 'J', 2017, 2019, '35a73b97-4835-40de-96a5-42a9acf1d1cd')
('H5', 'н5', 'J', 2017, 2019, '35a73b97-4835-40de-96a5-42a9acf1d1cd')
('Premier', 'Премьер', 'E', 1987, 1992, '0ccb57da-d0cc-4f2b-bd8e-dcf5a32e6ae6')
('Summit', 'Саммит', 'C', 1989, 1996, '0ccb57da-d0cc-4f2b-bd8e-dcf5a32e6ae6')
('Talon', 'Тэлон', 'S', 1989, 1999, '0ccb57da-d0cc-4f2b-bd8e-dcf5a32e6ae6')
('Vision', 'Вижн', 'F', 1992, 1997, '0ccb57da-d0cc-4f2b-bd8e-dcf5a32e6ae6')
('Vista', 'Виста', 'M', 1988, 1992, '0ccb57da-d0cc-4f2b-bd8e-dcf5a32e6ae6')
('SS', 'СС', 'S', 1982, 1998, '9006ccac-f9e5-452e-b84c-85acf6a32757')
('ME5', 'МЕ5', 'D', 2021, 2023, 'acc6e32c-ce5a-41ed-8926-d87a1fc4e0c4')
('ME7', 'ме7', 'D', 2020, 2023, 'acc6e32c-ce5a-41ed-8926-d87a1fc4e0c4')
('M2', 'М2', 'A', 2025, null, '13a38867-2b4e-4478-910d-4d9650823df6')
('VE-1', 'ВЕ-1', 'B', 2018, null, '714e2d04-454a-495a-9f1d-a0dceb62cd3e')
('i-JET', 'ай-ДЖЕТ', 'D', 2022, null, '23f5687f-d4c4-4d4c-89f1-083c140eeb8b')
('i-JOY', 'ай-ДЖОЙ', 'B', 2022, null, '23f5687f-d4c4-4d4c-89f1-083c140eeb8b')
('i-PRO', 'ай-ПРО', 'C', 2022, null, '23f5687f-d4c4-4d4c-89f1-083c140eeb8b')
('i-SKY', 'АйСкай', 'C', 2023, null, '23f5687f-d4c4-4d4c-89f1-083c140eeb8b')
('i-SPACE', 'ай-Спэйс', 'J', 2023, null, '23f5687f-d4c4-4d4c-89f1-083c140eeb8b')
('i-VAN', 'ай-ВЭН', 'M', 2022, null, '23f5687f-d4c4-4d4c-89f1-083c140eeb8b')
('Series IV', 'серия 4', 'S', 1980, 1985, '74f13bea-b49b-4a3c-8801-b8b4b97f1cbc')
('Series V', 'серия 5', 'S', 1985, 1997, '74f13bea-b49b-4a3c-8801-b8b4b97f1cbc')
('GD04B', 'гд04б', 'A', 2012, 2014, 'b7195666-c54f-4606-b16a-82616226b31c')
('Ё-Кроссовер', 'Ё-Кроссовер', 'B', 2013, 2013, 'c8b00f82-e513-4d24-81ea-00bec72770c4')
('FV', 'ФВ', '', 1954, 1958, '1c93ca35-dfae-48ea-9d25-bd238025051f')
('Bestune B70', 'Бестюн Б70', 'D', 2020, null, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Bestune B70S', 'Бестюн Б70С', 'C', 2022, null, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Bestune M9', 'Бестун М9', 'M', 2023, null, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Bestune NAT', 'Бестюн НАТ', 'M', 2021, null, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Bestune Pony', 'Бестюн Пони', 'A', 2024, null, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Bestune T33', 'Бестюн Т33', 'C', 2019, 2021, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Bestune T55', 'Бестюн Т55', 'C', 2021, null, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Bestune T77', 'Бестюн Т77', 'C', 2018, null, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Bestune T90', 'Бестюн Т90', 'C', 2023, null, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Bestune T99', 'Бестюн Т99', 'D', 2019, null, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Bestune Yueyi 03', 'Бестюн юи 03', 'B', 2025, null, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Bestune Yueyi 07', 'Бестюн юи 07', 'C', 2025, null, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Besturn B30', 'Бестёрн Б30', 'C', 2015, 2020, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Besturn B50', 'Бестёрн Б50', 'C', 2009, 2016, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Besturn B70', 'Бестёрн Б70', 'D', 2006, 2018, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Besturn X40', 'Бестурн Х40', 'B', 2016, 2023, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Besturn X80', 'Бестёрн Икс80', 'C', 2013, 2022, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('D60', 'Д60', 'B', 2014, 2017, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Jinn', 'Джин', 'A', 2005, 2009, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Oley', 'Оли', 'B', 2012, 2015, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('V2', 'в2', 'B', 2010, 2015, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('V5', 'в5', 'B', 2012, 2017, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('Vita', 'вита', 'B', 2007, 2010, 'be572961-0091-4b75-a0c6-c299d67e7e57')
('12Cilindri', '12Цилиндри', 'S', 2024, null, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('208/308', '208/308', 'S', 1974, 1989, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('250 GT Berlinetta', '250 ГТ Берлинетта', 'S', 1955, 1959, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('250 GTO', '250 гто', 'S', 1962, 1964, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('288 GTO', '288 гто', 'S', 1984, 1987, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('296', '296', 'S', 2021, null, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('328', '328', 'S', 1985, 1989, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('348', '348', 'S', 1989, 1995, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('360', '360', 'S', 1999, 2005, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('365 GTC', '365 гтс', 'S', 1968, 1970, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('400', '400', 'S', 1976, 1985, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('412', '412', 'S', 1985, 1988, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('456', '456', 'S', 1992, 2003, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('458', '458', 'S', 2009, 2015, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('488', '488', 'S', 2018, 2019, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('512 BB', '512 бб', 'S', 1976, 1984, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('512 M', '512 М', 'S', 1994, 1996, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('512 TR', '512 тр', 'S', 1991, 1994, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('550', '550', 'S', 1996, 2001, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('575M', '575М', 'S', 2002, 2006, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('599', '599', 'S', 2006, 2012, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('612', '612', 'F', 2004, 2011, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('812', '812', 'S', 2017, 2024, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('Amalfi', 'Амалфи', 'S', 2025, null, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('California', 'калифорния', 'F', 2008, 2017, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('Daytona SP3', 'Дайтона СП3', 'S', 2022, null, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('Dino 206 GT', 'Дино 206 ГТ', 'S', 1967, 1969, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('Dino 208/308 GT4', 'Дино 208/308 джити', '', 1973, 1978, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('Dino 246 GT', 'Дино 246 ГТ', 'S', 1969, 1974, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('Enzo', 'Энцо', 'S', 2002, 2004, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('F12', 'Ф12', 'S', 2012, 2017, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('F355', 'ф355', 'S', 1994, 1999, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('F40', 'ф40', 'S', 1987, 1992, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('F430', 'ф430', 'S', 2004, 2009, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('F50', 'ф50', 'S', 1995, 1997, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('F8', 'Ф8', 'S', 2019, 2023, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('F80', 'Ф80', 'S', 2024, null, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('FF', 'фф', 'S', 2011, 2016, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('FXX K', 'фхх к', 'S', 2015, 2017, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('GTC4Lusso', 'гтц4люссо', 'S', 2016, 2020, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('LaFerrari', 'ЛаФеррари', 'S', 2013, 2017, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('Mondial', 'Мондиаль', 'S', 1980, 1993, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('Monza SP', 'Монза СП', 'S', 2019, 2022, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('Portofino', 'Портофино', 'S', 2017, 2023, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('Purosangue', 'Пуросанг', 'E', 2022, null, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('Roma', 'Рома', 'S', 2020, null, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('SF90', 'СФ90 Штрадале', 'S', 2019, null, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('Testarossa', 'Теста Росса', 'S', 1984, 1991, '5b59d67e-bc5e-4b81-a0ab-6dcfc817f60b')
('1100', '1100', 'B', 1939, 1948, '32c49378-2434-43ef-8983-958561f07a25')
('124', '124', 'C', 1966, 1976, '32c49378-2434-43ef-8983-958561f07a25')
('124 Spider', '124 спайдер', 'S', 2016, 2020, '32c49378-2434-43ef-8983-958561f07a25')
('124 Sport Spider', '124 Спорт Спайдер', 'S', 1966, 1985, '32c49378-2434-43ef-8983-958561f07a25')
('125', '125', 'B', 1967, 1982, '32c49378-2434-43ef-8983-958561f07a25')
('126', '126', 'A', 1972, 1996, '32c49378-2434-43ef-8983-958561f07a25')
('127', '127', 'B', 1971, 1987, '32c49378-2434-43ef-8983-958561f07a25')
('128', '128', 'B', 1969, 1985, '32c49378-2434-43ef-8983-958561f07a25')
('130', '130', 'D', 1969, 1978, '32c49378-2434-43ef-8983-958561f07a25')
('131', '131', 'C', 1974, 1985, '32c49378-2434-43ef-8983-958561f07a25')
('132', '132', 'D', 1972, 1982, '32c49378-2434-43ef-8983-958561f07a25')
('1500', '1500', 'C', 1935, 1950, '32c49378-2434-43ef-8983-958561f07a25')
('2300', '2300', 'C', 1961, 1969, '32c49378-2434-43ef-8983-958561f07a25')
('238', '238', 'M', 1966, 1982, '32c49378-2434-43ef-8983-958561f07a25')
('500', '500', 'A', 1936, null, '32c49378-2434-43ef-8983-958561f07a25')
('500L', '500Л', 'M', 2012, 2022, '32c49378-2434-43ef-8983-958561f07a25')
('500X', '500Х', 'B', 2014, null, '32c49378-2434-43ef-8983-958561f07a25')
('508', '508', '', 1932, 1939, '32c49378-2434-43ef-8983-958561f07a25')
('600', '600', 'B', 2005, 2010, '32c49378-2434-43ef-8983-958561f07a25')
('600e', '600е', 'B', 2023, null, '32c49378-2434-43ef-8983-958561f07a25')
('850', '850', 'B', 1964, 1971, '32c49378-2434-43ef-8983-958561f07a25')
('900T', '900т', 'M', 1976, 1985, '32c49378-2434-43ef-8983-958561f07a25')
('Albea', 'Альбеа', 'C', 2002, 2012, '32c49378-2434-43ef-8983-958561f07a25')
('Argenta', 'Аргента', 'C', 1981, 1986, '32c49378-2434-43ef-8983-958561f07a25')
('Barchetta', 'Барчетта', 'C', 1995, 2005, '32c49378-2434-43ef-8983-958561f07a25')
('Brava', 'Брава', 'C', 1995, 2001, '32c49378-2434-43ef-8983-958561f07a25')
('Bravo', 'Браво', 'C', 1995, 2014, '32c49378-2434-43ef-8983-958561f07a25')
('Cinquecento', 'Чинквеченто', 'A', 1991, 1998, '32c49378-2434-43ef-8983-958561f07a25')
('Coupe', 'Купе', 'C', 1993, 2001, '32c49378-2434-43ef-8983-958561f07a25')
('Croma', 'Крома', 'C', 1985, 2011, '32c49378-2434-43ef-8983-958561f07a25')
('Doblo', 'Добло', '', 2000, null, '32c49378-2434-43ef-8983-958561f07a25')
('Duna', 'Дюна', 'B', 1987, 1991, '32c49378-2434-43ef-8983-958561f07a25')
('Egea', 'Егеа', 'C', 2015, null, '32c49378-2434-43ef-8983-958561f07a25')
('Fiorino', 'Фиорино', '', 1977, null, '32c49378-2434-43ef-8983-958561f07a25')
('Freemont', 'Фримонт', 'M', 2011, 2016, '32c49378-2434-43ef-8983-958561f07a25')
('Fullback', 'Фулбек', 'J', 2016, 2020, '32c49378-2434-43ef-8983-958561f07a25')
('Grande Panda', 'Гранд Панда', 'B', 2024, null, '32c49378-2434-43ef-8983-958561f07a25')
('Idea', 'Идеа', 'M', 2003, 2016, '32c49378-2434-43ef-8983-958561f07a25')
('Linea', 'Линеа', 'C', 2007, 2018, '32c49378-2434-43ef-8983-958561f07a25')
('Marea', 'Мареа', 'C', 1996, 2002, '32c49378-2434-43ef-8983-958561f07a25')
('Multipla', 'Мультипла', 'M', 1998, 2010, '32c49378-2434-43ef-8983-958561f07a25')
('Palio', 'Палио', 'B', 1996, 2017, '32c49378-2434-43ef-8983-958561f07a25')
('Panda', 'Панда', '', 1981, null, '32c49378-2434-43ef-8983-958561f07a25')
('Punto', 'Пунто', 'B', 1993, 2018, '32c49378-2434-43ef-8983-958561f07a25')
('Qubo', 'Кубо', 'M', 2007, 2019, '32c49378-2434-43ef-8983-958561f07a25')
('Regata', 'Регата', 'C', 1983, 1990, '32c49378-2434-43ef-8983-958561f07a25')
('Ritmo', 'Ритмо', 'C', 1978, 1989, '32c49378-2434-43ef-8983-958561f07a25')
('Scudo', 'Скудо', 'M', 1995, null, '32c49378-2434-43ef-8983-958561f07a25')
('Sedici', 'Седичи', 'C', 2005, 2014, '32c49378-2434-43ef-8983-958561f07a25')
('Seicento', 'Сейеченто', 'A', 1998, 2010, '32c49378-2434-43ef-8983-958561f07a25')
('Siena', 'Сиена', 'B', 1996, 2017, '32c49378-2434-43ef-8983-958561f07a25')
('Stilo', 'Стило', 'C', 2001, 2007, '32c49378-2434-43ef-8983-958561f07a25')
('Strada', 'Страда', 'J', 1998, 2021, '32c49378-2434-43ef-8983-958561f07a25')
('Tempra', 'Темпра', 'C', 1990, 1999, '32c49378-2434-43ef-8983-958561f07a25')
('Tipo', 'Типо', 'C', 1988, null, '32c49378-2434-43ef-8983-958561f07a25')
('Topolino', 'Тополино', 'A', 2023, null, '32c49378-2434-43ef-8983-958561f07a25')
('Ulysse', 'Улисс', 'M', 1994, null, '32c49378-2434-43ef-8983-958561f07a25')
('Uno', 'Уно', 'B', 1983, 2002, '32c49378-2434-43ef-8983-958561f07a25')
('X 1/9', 'кс 1/9', 'S', 1972, 1982, '32c49378-2434-43ef-8983-958561f07a25')
('Karma', 'Карма', 'F', 2009, 2012, '8b2e3f9e-3ac1-4e3b-989e-ef4cd3443255')
('Ocean', 'Океан', 'D', 2023, null, '8b2e3f9e-3ac1-4e3b-989e-ef4cd3443255')
('F', 'Ф', 'S', 2018, 2018, '895f4e55-eef9-4538-9c09-de91d266a4f6')
('300', '300', 'E', 1963, 1963, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Aerostar', 'Аэростар', 'M', 1986, 1997, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Anglia', 'Англиа', 'B', 1948, 1968, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Aspire', 'Эспайр', 'C', 1993, 1997, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('B-MAX', 'Б-МАКС', 'M', 2012, 2018, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Bronco', 'Бронко', 'J', 1966, null, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Bronco Sport', 'Бронко Спорт', 'C', 2020, null, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Bronco-II', 'Бронко-2', 'J', 1984, 1990, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('C-MAX', 'ц-макс', 'M', 2003, 2019, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Capri', 'Капри', 'S', 1969, null, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Consul', 'Консул', 'E', 1972, 1976, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Contour', 'Контур', 'D', 1994, 2000, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Cortina', 'Кортина', 'D', 1970, 1976, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Cougar', 'Кугар', 'D', 1998, 2002, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Country Squire', 'Кантри Сквайр', 'E', 1950, 1968, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Crown Victoria', 'Краун Виктория', 'E', 1992, 2011, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Custom', 'Кастом', '', 1949, 1955, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Econoline', 'Эконолайн', 'M', 1968, 2013, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Econovan', 'Эконован', 'M', 1979, 1996, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('EcoSport', 'ЭкоСпорт', 'B', 2003, 2023, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Edge', 'Эйдж', 'D', 2006, null, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Equator', 'Экватор', 'D', 2021, null, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Equator Sport', 'Экватор Спорт', 'C', 2021, null, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Escape', 'Эскейп', 'C', 2000, null, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Escort', 'Эскорт', 'C', 1968, 2023, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Escort (North America)', 'Эскорт', 'C', 1990, 2003, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Everest', 'Эверест', 'J', 2003, null, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Evos', 'Эвос', 'D', 2021, 2024, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Excursion', 'Экскьюршн', 'J', 1999, 2005, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Expedition', 'Экспедишн', 'J', 1996, null, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Explorer', 'Эксплорер', 'J', 1990, null, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Explorer EV', 'Эксплорер Эв', 'C', 2024, null, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Explorer Sport Trac', 'Эксплорер Спорт Трак', 'J', 2000, 2010, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('F-100', 'ф-100', 'J', 1952, 1956, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('F-150', 'ф-150', 'J', 1979, null, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('F-2', 'Ф-2', 'J', 1948, 1952, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Fairlane', 'Фейрлайн', 'S', 1957, 1981, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Fairmont', 'Фейрмонт', 'D', 1978, 1983, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Falcon', 'Фалкон', 'E', 1960, 1979, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Festiva', 'Фестива', 'B', 1986, 2003, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Fiesta', 'Фиеста', 'B', 1976, 2023, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Fiesta ST', 'Фиеста СТ', 'B', 2004, 2023, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Figo', 'Фиго', 'B', 2010, 2021, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Five Hundred', 'файв хандред', 'E', 2004, 2007, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Flex', 'Флекс', 'E', 2008, 2019, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Focus', 'Фокус', 'C', 1998, null, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Focus RS', 'Фокус РС', 'C', 2002, 2018, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Focus ST', 'Фокус СТ', 'C', 2001, null, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Freda', 'фреда', 'M', 1995, 1999, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Freestar', 'Фристар', 'M', 2003, 2007, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Freestyle', 'Фристайл', 'E', 2004, 2009, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Fusion', 'Фьюжн', 'B', 2002, 2012, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Fusion (North America)', 'фьюжн (северная америка)', 'D', 2005, 2020, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Galaxie', 'Гэлаксье', 'F', 1960, 1974, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Galaxy', 'Гэлакси', 'M', 1995, 2023, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('GPA', 'ГПА', 'J', 1942, 1943, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Granada', 'Гранада', 'E', 1972, 1985, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Granada (North America)', 'Гранада', 'D', 1975, 1982, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('GT', 'гт', 'S', 2005, 2022, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('GT40', 'гт40', 'S', 1964, 1969, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Ikon', 'икон', 'B', 1999, 2015, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Ixion', 'Иксион', 'M', 1999, 2005, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('KA', 'Ка', 'A', 1996, 2021, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Kuga', 'Куга', 'C', 2008, null, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('Laser', 'Лазер', 'C', 1981, 2003, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
('LTD', 'ЛТД', 'E', 1967, 1968, 'a6bcd278-5ec9-4969-94ee-3d28cfee5505')
